id,domain,year,month,label,split
1406546848685375488,food,2021,6,0,val
1204362086425538560,lifestyle,2019,12,1,train
1421083586342526976,food,2021,7,1,train
938398308644597760,lifestyle,2017,12,0,train
1139980937045762048,beauty,2019,6,1,train
1285686757552513026,food,2020,7,0,train
1083976712629702656,food,2019,1,0,train
1096331950095249409,lifestyle,2019,2,1,val
1383026907113996289,food,2021,4,0,train
1069954982852608000,travel,2018,12,0,train
1256541982366851074,lifestyle,2020,5,1,val
1210820208136310787,food,2019,12,1,train
1275886279255883778,food,2020,6,1,train
1279352507345534976,food,2020,7,1,train
1189553157053079553,travel,2019,10,1,train
1297809782217244672,lifestyle,2020,8,1,train
1264947618234241025,food,2020,5,0,train
1308580934497730560,travel,2020,9,1,train
1131741606577561600,travel,2019,5,0,val
1205901877969408000,travel,2019,12,1,train
1072623621846249472,food,2018,12,1,train
1376568333949091840,food,2021,3,0,train
1028149171453345792,food,2018,8,0,train
1329933496085778432,food,2020,11,1,train
855878923292483584,lifestyle,2017,4,0,train
1302226335172046849,tech,2020,9,0,val
1016789938841505792,beauty,2018,7,0,train
1105877722415419392,food,2019,3,1,train
1075195552869048321,food,2018,12,1,train
1386745637069283329,beauty,2021,4,1,train
1069199507936677888,lifestyle,2018,12,0,val
1276645209934385160,food,2020,6,1,train
940027170554089472,beauty,2017,12,1,val
976463745739354112,food,2018,3,0,train
945704328471502849,food,2017,12,1,train
1190022301938532354,travel,2019,10,1,train
1017460528388759552,food,2018,7,1,train
1083222118471413760,beauty,2019,1,1,train
1006526126083203072,food,2018,6,1,train
1113782303967326208,food,2019,4,1,train
938830522712756224,lifestyle,2017,12,1,train
1027274828267638784,lifestyle,2018,8,1,train
1417454304403857416,food,2021,7,0,train
1148323164491005954,lifestyle,2019,7,1,val
1286393281102962688,beauty,2020,7,0,train
1234571339480084480,travel,2020,3,0,train
900065856482398208,fitness,2017,8,1,train
1314727025685430273,food,2020,10,1,train
585580522132340737,beauty,2015,4,1,train
875753203031310336,travel,2017,6,0,train
1318648190153953287,food,2020,10,0,train
1299396382235807745,tech,2020,8,1,val
1308566457484275712,food,2020,9,1,train
1267832879704236033,food,2020,6,0,train
872849535873290240,beauty,2017,6,1,train
1204981730391642112,food,2019,12,0,train
1325900473455489029,food,2020,11,1,train
947409099947429888,food,2017,12,0,train
1333770406843465728,food,2020,12,0,train
1330964772901281794,travel,2020,11,0,train
1403797156784340994,tech,2021,6,0,val
1280170510144491520,fitness,2020,7,0,train
1196421566571122688,beauty,2019,11,1,train
1246069052914593793,food,2020,4,1,train
1221131585048600576,fitness,2020,1,0,train
1408025862079868928,food,2021,6,1,train
913455903923458048,beauty,2017,9,1,train
1073009761052999682,food,2018,12,1,train
1384854657651118081,travel,2021,4,1,train
997771759033225216,food,2018,5,1,train
1382319781794172934,food,2021,4,1,train
1075236285315452928,food,2018,12,1,train
1062046903699877888,beauty,2018,11,0,train
1276047036840894472,lifestyle,2020,6,0,train
1257703880818692096,beauty,2020,5,1,train
1202497968118652928,lifestyle,2019,12,1,train
1412889310362324997,food,2021,7,1,train
1049685475538214913,food,2018,10,1,train
1415617352121548800,food,2021,7,0,train
1023637636135747586,food,2018,7,1,train
879071881504186368,travel,2017,6,0,train
889596253599916034,lifestyle,2017,7,1,train
1193998417921527809,travel,2019,11,0,train
1113621249975099392,food,2019,4,0,train
904679207065747457,fitness,2017,9,1,val
1122850944302112768,travel,2019,4,0,train
1070180031513681920,food,2018,12,1,train
1090927590053945346,food,2019,1,1,train
1083551666362826753,food,2019,1,0,train
1375015125141254148,food,2021,3,1,train
1016701538952151040,beauty,2018,7,1,train
1418155569072918533,food,2021,7,0,train
836315310823247874,food,2017,2,1,train
797796125352796160,food,2016,11,1,train
1010482148921544704,food,2018,6,1,train
1379387064307752962,food,2021,4,0,train
1270425264896573440,food,2020,6,0,train
1390506289302806528,food,2021,5,0,train
1052092316444499969,food,2018,10,1,train
1057198701112909825,food,2018,10,0,train
1359668724953985024,travel,2021,2,0,train
1242611669341257733,beauty,2020,3,0,train
1154521619026436096,travel,2019,7,0,train
697403868347555840,lifestyle,2016,2,0,train
1239729244483096576,food,2020,3,1,train
1070172486308978688,food,2018,12,1,train
1118214482701049856,beauty,2019,4,1,train
1191670550634078208,food,2019,11,1,train
1334046251227226113,tech,2020,12,0,train
1331249308583096320,food,2020,11,1,train
1083222389826117632,beauty,2019,1,0,train
969210353157595136,food,2018,3,0,train
679301795953418241,lifestyle,2015,12,1,train
1374306774132649987,fitness,2021,3,1,train
727829285981949953,fitness,2016,5,1,train
1342968522905952256,tech,2020,12,0,val
1407304112446734343,food,2021,6,0,train
1326548013251088389,food,2020,11,0,train
1223306632861560833,travel,2020,1,1,train
744964353171009536,food,2016,6,1,train
1418443007997759489,food,2021,7,0,train
1074010295591493632,food,2018,12,0,train
1338302823696633856,travel,2020,12,1,train
1157231489173602306,food,2019,8,1,train
1159283102935670784,travel,2019,8,1,train
1293244020035067905,food,2020,8,1,train
1237548295230074882,travel,2020,3,1,train
1140056055449178113,beauty,2019,6,0,train
1359714501654888451,tech,2021,2,0,val
910223997882785792,food,2017,9,1,train
969199576962842624,food,2018,3,0,train
1177640872588054528,food,2019,9,0,train
862670318745382912,lifestyle,2017,5,0,train
1399697455244058628,food,2021,6,0,train
1267559817532461057,food,2020,6,1,train
1178715118571536384,lifestyle,2019,9,1,train
1086648382175756288,food,2019,1,0,train
1021603772429205505,food,2018,7,0,train
965994671347523592,fitness,2018,2,0,train
1072331712313655296,food,2018,12,1,train
1168653897235423232,food,2019,9,1,train
1365210194376937473,beauty,2021,2,1,train
989417024030953472,food,2018,4,1,train
1116325426920611841,beauty,2019,4,1,train
1257757326754426886,travel,2020,5,0,train
1205371476020326400,food,2019,12,1,train
1122587085972680704,food,2019,4,0,train
1172503363298238464,travel,2019,9,1,train
675260262253993984,food,2015,12,0,train
1072203340979802113,food,2018,12,0,train
1296833953161256962,beauty,2020,8,0,train
1228152667194695680,food,2020,2,0,train
1234328058758221824,food,2020,3,0,train
1227409511993966593,travel,2020,2,1,train
1233062984211206144,travel,2020,2,1,train
1210823395761221637,food,2019,12,1,train
1131810306257281025,food,2019,5,0,train
1375487665873817603,tech,2021,3,0,train
1214717142832230401,travel,2020,1,1,train
1208855763533348866,lifestyle,2019,12,0,train
1139584861856043008,beauty,2019,6,1,train
1064796270978568192,food,2018,11,0,train
1247124099798831105,lifestyle,2020,4,1,train
1394277957472907268,food,2021,5,0,train
1067282204718481408,food,2018,11,0,train
1263902211769278466,beauty,2020,5,1,train
835216529495101441,beauty,2017,2,1,train
1197959100115673093,beauty,2019,11,1,val
1383624219934691333,food,2021,4,0,train
1072300933617467393,food,2018,12,0,train
1199751004016828417,food,2019,11,0,train
979721929522335745,food,2018,3,1,train
1064594440600387589,beauty,2018,11,1,train
1415617455091634178,food,2021,7,0,train
1174437105503784960,beauty,2019,9,0,train
975818991049543680,beauty,2018,3,0,train
855762983871500288,food,2017,4,0,train
1375722771632693252,food,2021,3,1,train
835898558977097728,fitness,2017,2,1,val
1315741036338130944,food,2020,10,0,train
1224727754387677185,travel,2020,2,1,train
1127692302351204353,lifestyle,2019,5,0,train
1204272124162011136,food,2019,12,1,train
1324381207547781124,tech,2020,11,1,train
1073231791429963776,food,2018,12,0,train
1016632299931275265,lifestyle,2018,7,0,train
1318705736831193090,travel,2020,10,1,train
1340127347828207620,food,2020,12,0,train
694226349460983810,food,2016,2,0,train
936307671153684480,food,2017,11,1,train
1235491283294093317,lifestyle,2020,3,1,train
1315938663432417280,tech,2020,10,0,val
1086253393163833345,food,2019,1,0,train
1339459578380001281,food,2020,12,0,train
1224396114742235140,beauty,2020,2,1,train
1137381365563953152,travel,2019,6,1,train
773546332837511168,lifestyle,2016,9,0,train
1186775030358667264,fitness,2019,10,0,train
1263151499149893632,lifestyle,2020,5,0,train
1258822756973584384,travel,2020,5,0,train
1248976045534883841,food,2020,4,0,train
1205980233100169216,beauty,2019,12,1,train
1072321643375222785,food,2018,12,1,train
1379407543844360195,food,2021,4,0,train
1418534311268024323,food,2021,7,1,train
1315812023423438848,food,2020,10,0,train
1363366381693980674,food,2021,2,1,train
1308173570045079554,food,2020,9,1,train
1374710344074027009,food,2021,3,0,train
1359513585647452162,food,2021,2,0,train
999360387563819011,lifestyle,2018,5,0,train
1141136091379982336,beauty,2019,6,1,train
1116706527988072450,food,2019,4,0,train
1300427437780721665,tech,2020,8,0,val
1156822257647456257,food,2019,8,0,train
1145776641206976512,beauty,2019,7,0,train
1398611203107160064,food,2021,5,0,train
1134397156285124608,lifestyle,2019,5,1,train
1250139759361634304,food,2020,4,0,train
1202033654802857984,travel,2019,12,0,train
1397148874997829632,food,2021,5,1,train
1098026133289873409,food,2019,2,0,train
1275679976445169665,beauty,2020,6,1,train
1283223409858678785,travel,2020,7,1,train
1072950781261819904,food,2018,12,1,train
872707345880580096,lifestyle,2017,6,0,train
1057361985661231104,food,2018,10,0,train
1164860274328899584,travel,2019,8,1,train
928692399261601792,fitness,2017,11,1,train
1041382291333898242,lifestyle,2018,9,1,val
1420298083498303490,food,2021,7,1,train
1188556810841739265,lifestyle,2019,10,0,train
1083222158346674176,beauty,2019,1,0,train
1095153666556903424,beauty,2019,2,0,train
939548004553551872,beauty,2017,12,1,val
1169626396936855553,travel,2019,9,1,train
1221550441801994241,tech,2020,1,0,train
1222172701076443136,tech,2020,1,0,val
1290797345068724224,travel,2020,8,0,train
1001390987485368320,food,2018,5,0,train
1396070038856105985,food,2021,5,0,train
1397585880035074050,travel,2021,5,1,train
1192853047887777793,travel,2019,11,1,train
1052014200342663168,food,2018,10,1,train
1339223900337672196,tech,2020,12,1,val
980886712900554753,lifestyle,2018,4,0,train
974647536265854976,beauty,2018,3,1,val
1276251028053254164,food,2020,6,1,train
1309389571805925377,tech,2020,9,0,train
943488071449939973,food,2017,12,1,train
1074136062396719104,food,2018,12,1,train
1365410336959004676,food,2021,2,0,train
1287812213130973186,beauty,2020,7,1,train
1172186382657294338,food,2019,9,1,train
882581136425312256,beauty,2017,7,1,val
1374617681060532226,food,2021,3,0,train
1416002519315062785,food,2021,7,0,train
1189293922369130501,fitness,2019,10,0,train
1.08355E+18,food,2019,1,0,train
1073746013192630273,food,2018,12,1,train
1299052899247550464,tech,2020,8,0,train
977095591661658112,food,2018,3,0,train
1404724505763737600,food,2021,6,0,train
1085915040421765120,food,2019,1,0,val
868084354559471616,beauty,2017,5,1,train
1154408061022482433,travel,2019,7,1,train
1105550734043553792,food,2019,3,0,train
1072346813351518208,food,2018,12,1,train
1195217836089544704,food,2019,11,1,train
1001453627016404993,fitness,2018,5,1,train
1190274197223817217,travel,2019,11,0,train
970810023059316736,lifestyle,2018,3,0,train
1204270933860503553,food,2019,12,1,train
1079761705859796993,beauty,2018,12,1,train
1221993057693982720,food,2020,1,0,train
1410921650195820546,food,2021,7,0,train
972430682558484483,food,2018,3,0,train
1332527453026340864,food,2020,11,1,train
1242667853641326593,beauty,2020,3,1,train
1034450611901624320,food,2018,8,1,train
684028112473075712,food,2016,1,0,train
1179747120561172483,lifestyle,2019,10,0,val
1118746095641923584,food,2019,4,1,train
1131193637843480577,travel,2019,5,1,train
1113518075154960386,food,2019,4,0,train
1133587631781163008,food,2019,5,0,train
1369311739876114432,food,2021,3,0,train
1337033326369140736,tech,2020,12,0,train
1389242512301166593,fitness,2021,5,0,train
790639029087772673,lifestyle,2016,10,1,val
987482663262081025,beauty,2018,4,0,train
1255139939097866246,tech,2020,4,0,val
1214233078044004353,travel,2020,1,0,train
914144026118574080,beauty,2017,9,0,train
1095426081295872000,food,2019,2,1,train
1146289010928750592,food,2019,7,0,train
1387336237539684354,food,2021,4,0,train
1353295036209836032,travel,2021,1,0,train
1266353733161693185,tech,2020,5,1,val
1017294974868746240,food,2018,7,1,train
1042216705559166977,travel,2018,9,0,val
1069228850096349184,food,2018,12,1,train
865621871802372096,fitness,2017,5,0,train
1313698378585440256,tech,2020,10,0,val
1079846199778308096,food,2018,12,0,train
1093949129552789504,food,2019,2,1,train
1228314275015512065,tech,2020,2,1,val
1331622862617255943,travel,2020,11,1,train
1232410058623012871,travel,2020,2,1,train
902218035548835841,lifestyle,2017,8,0,train
1222524385959063552,tech,2020,1,0,val
1195514649367547906,beauty,2019,11,0,train
1275803486576209928,beauty,2020,6,0,train
1351166573046882310,tech,2021,1,0,train
1308566377247191046,food,2020,9,1,train
1197938750946283521,food,2019,11,1,train
1165995907755773954,travel,2019,8,1,train
1310783893864361991,food,2020,9,0,train
1093926234709479424,beauty,2019,2,0,train
794531670238040064,food,2016,11,1,train
807173006321651712,lifestyle,2016,12,1,val
1193011723122249728,food,2019,11,1,train
892445751300825089,beauty,2017,8,0,val
1024287311222267905,food,2018,7,1,train
1022831947062624257,beauty,2018,7,1,train
1413790055613698051,food,2021,7,0,train
1331042361896538114,food,2020,11,0,train
1282433064203956225,travel,2020,7,1,train
1280258996444725254,travel,2020,7,1,train
1139975702537809922,beauty,2019,6,1,train
1059372807988170752,food,2018,11,0,train
926732017882075136,lifestyle,2017,11,1,train
944214857653653504,beauty,2017,12,0,val
803300670740844544,beauty,2016,11,1,val
1417810518631346176,food,2021,7,0,train
1317676155374358529,travel,2020,10,0,train
1159366158862233600,lifestyle,2019,8,0,train
1263342374979137536,food,2020,5,1,train
1128709124965978112,beauty,2019,5,0,train
1376560282324066308,food,2021,3,0,train
1289175959380221954,tech,2020,7,1,val
1143834207464185856,travel,2019,6,1,train
1412348634461458432,food,2021,7,0,train
1040682517962084354,food,2018,9,0,train
1028053462733467648,lifestyle,2018,8,1,train
853989962018160640,fitness,2017,4,0,train
595880687674195968,travel,2015,5,0,val
1406301348581330946,food,2021,6,0,train
1379197232747061255,food,2021,4,0,train
1021166504182714368,lifestyle,2018,7,0,val
1095519508045930496,food,2019,2,0,train
1172174828364849152,travel,2019,9,1,train
1163711162913034240,food,2019,8,0,train
1228306069195280384,tech,2020,2,0,val
1105943158414819329,food,2019,3,1,train
1026186578115342337,lifestyle,2018,8,0,val
1376572209783783427,food,2021,3,0,train
1141134981806215168,beauty,2019,6,0,train
1090982073291149314,food,2019,1,0,train
876054939713273856,lifestyle,2017,6,0,train
1110701863869931520,fitness,2019,3,0,train
1405119998113193984,food,2021,6,1,train
1164860394000855041,travel,2019,8,0,train
1089806283648262144,lifestyle,2019,1,1,val
1222979531679707150,food,2020,1,0,train
